,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
33,RT @Mick_Finnegan: They told me I couldn't do it. That my difficult background would stop me from becoming a Social Worker. How wrong they�,RT MickFinnegan They told me I couldnt do it That my difficult background would stop me from becoming a Social Worker How wrong they�,"['rt', 'mickfinnegan', 'they', 'told', 'me', 'i', 'couldnt', 'do', 'it', 'that', 'my', 'difficult', 'background', 'would', 'stop', 'me', 'from', 'becoming', 'a', 'social', 'worker', 'how', 'wrong', 'they', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becoming', 'social', 'worker', 'wrong', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becom', 'social', 'worker', 'wrong', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becoming', 'social', 'worker', 'wrong', '']"
34,"<U+2B50><U+FE0F> Independent Reviewing Officer (IRO) <U+2B50><U+FE0F>

Our Ofsted outstanding Children &amp; Young People's Service are recruiting� https://t.co/r4hovWoZHj","UBUFEF Independent Reviewing Officer IRO UBUFEF

Our Ofsted outstanding Children amp Young Peoples Service are recruiting� httpstcorhovWoZHj","['ubufef', 'independent', 'reviewing', 'officer', 'iro', 'ubufef', 'our', 'ofsted', 'outstanding', 'children', 'amp', 'young', 'peoples', 'service', 'are', 'recruiting', 'httpstcorhovwozhj']","['ubufef', 'independent', 'reviewing', 'officer', 'iro', 'ubufef', 'ofsted', 'outstanding', 'children', 'amp', 'young', 'peoples', 'service', 'recruiting', 'httpstcorhovwozhj']","['ubufef', 'independ', 'review', 'offic', 'iro', 'ubufef', 'ofst', 'outstand', 'children', 'amp', 'young', 'peopl', 'servic', 'recruit', 'httpstcorhovwozhj']","['ubufef', 'independent', 'reviewing', 'officer', 'iro', 'ubufef', 'ofsted', 'outstanding', 'child', 'amp', 'young', 'people', 'service', 'recruiting', 'httpstcorhovwozhj']"
35,@UCLanSocialWork to all BASW <U+0001F468><U+0001F3FC><U+200D><U+0001F393><U+0001F9D1><U+0001F3FE><U+200D><U+0001F393> 2020/2021 hope you�ve had the most fantastic day<U+0001F469><U+200D><U+0001F393> &amp; so sorry I was unable t� https://t.co/Kd2m4koGwz,UCLanSocialWork to all BASW UFUFFCUDUFUFDUFFEUDUF  hope you�ve had the most fantastic dayUFUDUF amp so sorry I was unable t� httpstcoKdmkoGwz,"['uclansocialwork', 'to', 'all', 'basw', 'ufuffcudufufduffeuduf', 'hope', 'you', 've', 'had', 'the', 'most', 'fantastic', 'dayufuduf', 'amp', 'so', 'sorry', 'i', 'was', 'unable', 't', 'httpstcokdmkogwz']","['uclansocialwork', 'basw', 'ufuffcudufufduffeuduf', 'hope', 'fantastic', 'dayufuduf', 'amp', 'sorry', 'unable', 'httpstcokdmkogwz']","['uclansocialwork', 'basw', 'ufuffcudufufduffeuduf', 'hope', 'fantast', 'dayufuduf', 'amp', 'sorri', 'unabl', 'httpstcokdmkogwz']","['uclansocialwork', 'basw', 'ufuffcudufufduffeuduf', 'hope', 'fantastic', 'dayufuduf', 'amp', 'sorry', 'unable', 'httpstcokdmkogwz']"
36,RT @uofsccosw: Want to talk to other social workers in SC? Join the Knowledge Empowerment Mentorship Event (KEM) on  Sept. 20 for an opport�,RT uofsccosw Want to talk to other social workers in SC Join the Knowledge Empowerment Mentorship Event KEM on  Sept  for an opport�,"['rt', 'uofsccosw', 'want', 'to', 'talk', 'to', 'other', 'social', 'workers', 'in', 'sc', 'join', 'the', 'knowledge', 'empowerment', 'mentorship', 'event', 'kem', 'on', 'sept', 'for', 'an', 'opport', '']","['rt', 'uofsccosw', 'want', 'talk', 'social', 'workers', 'sc', 'join', 'knowledge', 'empowerment', 'mentorship', 'event', 'kem', 'sept', 'opport', '']","['rt', 'uofsccosw', 'want', 'talk', 'social', 'worker', 'sc', 'join', 'knowledg', 'empower', 'mentorship', 'event', 'kem', 'sept', 'opport', '']","['rt', 'uofsccosw', 'want', 'talk', 'social', 'worker', 'sc', 'join', 'knowledge', 'empowerment', 'mentorship', 'event', 'kem', 'sept', 'opport', '']"
37,RT @uofsccosw: Our graduates make a difference in the quality of life for South Carolinians and beyond. @uofsccosw students are prepared to�,RT uofsccosw Our graduates make a difference in the quality of life for South Carolinians and beyond uofsccosw students are prepared to�,"['rt', 'uofsccosw', 'our', 'graduates', 'make', 'a', 'difference', 'in', 'the', 'quality', 'of', 'life', 'for', 'south', 'carolinians', 'and', 'beyond', 'uofsccosw', 'students', 'are', 'prepared', 'to', '']","['rt', 'uofsccosw', 'graduates', 'make', 'difference', 'quality', 'life', 'south', 'carolinians', 'beyond', 'uofsccosw', 'students', 'prepared', '']","['rt', 'uofsccosw', 'graduat', 'make', 'differ', 'qualiti', 'life', 'south', 'carolinian', 'beyond', 'uofsccosw', 'student', 'prepar', '']","['rt', 'uofsccosw', 'graduate', 'make', 'difference', 'quality', 'life', 'south', 'carolinian', 'beyond', 'uofsccosw', 'student', 'prepared', '']"
38,"Crisis Management 

Helpline House's Social Worker work with local, county, state and federal programs and federal� https://t.co/4j5Zz1i6ZI","Crisis Management 

Helpline Houses Social Worker work with local county state and federal programs and federal� httpstcojZziZI","['crisis', 'management', 'helpline', 'houses', 'social', 'worker', 'work', 'with', 'local', 'county', 'state', 'and', 'federal', 'programs', 'and', 'federal', 'httpstcojzzizi']","['crisis', 'management', 'helpline', 'houses', 'social', 'worker', 'work', 'local', 'county', 'state', 'federal', 'programs', 'federal', 'httpstcojzzizi']","['crisi', 'manag', 'helplin', 'hous', 'social', 'worker', 'work', 'local', 'counti', 'state', 'feder', 'program', 'feder', 'httpstcojzzizi']","['crisis', 'management', 'helpline', 'house', 'social', 'worker', 'work', 'local', 'county', 'state', 'federal', 'program', 'federal', 'httpstcojzzizi']"
39,RT @Mick_Finnegan: They told me I couldn't do it. That my difficult background would stop me from becoming a Social Worker. How wrong they�,RT MickFinnegan They told me I couldnt do it That my difficult background would stop me from becoming a Social Worker How wrong they�,"['rt', 'mickfinnegan', 'they', 'told', 'me', 'i', 'couldnt', 'do', 'it', 'that', 'my', 'difficult', 'background', 'would', 'stop', 'me', 'from', 'becoming', 'a', 'social', 'worker', 'how', 'wrong', 'they', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becoming', 'social', 'worker', 'wrong', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becom', 'social', 'worker', 'wrong', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becoming', 'social', 'worker', 'wrong', '']"
40,"Time of year for our ASYE completors to submit their portfolio's evidencing their KSS, their best work and reflecti� https://t.co/JSuJClO4Ay",Time of year for our ASYE completors to submit their portfolios evidencing their KSS their best work and reflecti� httpstcoJSuJClOAy,"['time', 'of', 'year', 'for', 'our', 'asye', 'completors', 'to', 'submit', 'their', 'portfolios', 'evidencing', 'their', 'kss', 'their', 'best', 'work', 'and', 'reflecti', 'httpstcojsujcloay']","['time', 'year', 'asye', 'completors', 'submit', 'portfolios', 'evidencing', 'kss', 'best', 'work', 'reflecti', 'httpstcojsujcloay']","['time', 'year', 'asy', 'completor', 'submit', 'portfolio', 'evidenc', 'kss', 'best', 'work', 'reflecti', 'httpstcojsujcloay']","['time', 'year', 'asye', 'completors', 'submit', 'portfolio', 'evidencing', 'ks', 'best', 'work', 'reflecti', 'httpstcojsujcloay']"
41,"RT @socworkpodcast: Fun facts: 2004 - 1st use of the word ""Podcast."" 2007 - 1st #socialwork #podcast. 2008 - 1st editorial mentioning socia�",RT socworkpodcast Fun facts   st use of the word Podcast   st socialwork podcast   st editorial mentioning socia�,"['rt', 'socworkpodcast', 'fun', 'facts', 'st', 'use', 'of', 'the', 'word', 'podcast', 'st', 'socialwork', 'podcast', 'st', 'editorial', 'mentioning', 'socia', '']","['rt', 'socworkpodcast', 'fun', 'facts', 'st', 'use', 'word', 'podcast', 'st', 'socialwork', 'podcast', 'st', 'editorial', 'mentioning', 'socia', '']","['rt', 'socworkpodcast', 'fun', 'fact', 'st', 'use', 'word', 'podcast', 'st', 'socialwork', 'podcast', 'st', 'editori', 'mention', 'socia', '']","['rt', 'socworkpodcast', 'fun', 'fact', 'st', 'use', 'word', 'podcast', 'st', 'socialwork', 'podcast', 'st', 'editorial', 'mentioning', 'socia', '']"
42,RT @Mick_Finnegan: They told me I couldn't do it. That my difficult background would stop me from becoming a Social Worker. How wrong they�,RT MickFinnegan They told me I couldnt do it That my difficult background would stop me from becoming a Social Worker How wrong they�,"['rt', 'mickfinnegan', 'they', 'told', 'me', 'i', 'couldnt', 'do', 'it', 'that', 'my', 'difficult', 'background', 'would', 'stop', 'me', 'from', 'becoming', 'a', 'social', 'worker', 'how', 'wrong', 'they', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becoming', 'social', 'worker', 'wrong', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becom', 'social', 'worker', 'wrong', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becoming', 'social', 'worker', 'wrong', '']"
43,"Communication is key 
#SpecialGuardian 
#fostering
#socialwork https://t.co/J4rjzNUk60","Communication is key 
SpecialGuardian 
fostering
socialwork httpstcoJrjzNUk","['communication', 'is', 'key', 'specialguardian', 'fostering', 'socialwork', 'httpstcojrjznuk']","['communication', 'key', 'specialguardian', 'fostering', 'socialwork', 'httpstcojrjznuk']","['commun', 'key', 'specialguardian', 'foster', 'socialwork', 'httpstcojrjznuk']","['communication', 'key', 'specialguardian', 'fostering', 'socialwork', 'httpstcojrjznuk']"
44,"For social workers, licensure may lead to more professional opportunities, more responsibilities, and higher earnin� https://t.co/y1UAqY5cYl",For social workers licensure may lead to more professional opportunities more responsibilities and higher earnin� httpstcoyUAqYcYl,"['for', 'social', 'workers', 'licensure', 'may', 'lead', 'to', 'more', 'professional', 'opportunities', 'more', 'responsibilities', 'and', 'higher', 'earnin', 'httpstcoyuaqycyl']","['social', 'workers', 'licensure', 'may', 'lead', 'professional', 'opportunities', 'responsibilities', 'higher', 'earnin', 'httpstcoyuaqycyl']","['social', 'worker', 'licensur', 'may', 'lead', 'profession', 'opportun', 'respons', 'higher', 'earnin', 'httpstcoyuaqycyl']","['social', 'worker', 'licensure', 'may', 'lead', 'professional', 'opportunity', 'responsibility', 'higher', 'earnin', 'httpstcoyuaqycyl']"
45,RT @Mick_Finnegan: They told me I couldn't do it. That my difficult background would stop me from becoming a Social Worker. How wrong they�,RT MickFinnegan They told me I couldnt do it That my difficult background would stop me from becoming a Social Worker How wrong they�,"['rt', 'mickfinnegan', 'they', 'told', 'me', 'i', 'couldnt', 'do', 'it', 'that', 'my', 'difficult', 'background', 'would', 'stop', 'me', 'from', 'becoming', 'a', 'social', 'worker', 'how', 'wrong', 'they', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becoming', 'social', 'worker', 'wrong', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becom', 'social', 'worker', 'wrong', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becoming', 'social', 'worker', 'wrong', '']"
46,Register today for Trauma and Interpersonal Violence for Adults! This 6-hour course will explore the psychological� https://t.co/AA7JFXZrEf,Register today for Trauma and Interpersonal Violence for Adults This hour course will explore the psychological� httpstcoAAJFXZrEf,"['register', 'today', 'for', 'trauma', 'and', 'interpersonal', 'violence', 'for', 'adults', 'this', 'hour', 'course', 'will', 'explore', 'the', 'psychological', 'httpstcoaajfxzref']","['register', 'today', 'trauma', 'interpersonal', 'violence', 'adults', 'hour', 'course', 'explore', 'psychological', 'httpstcoaajfxzref']","['regist', 'today', 'trauma', 'interperson', 'violenc', 'adult', 'hour', 'cours', 'explor', 'psycholog', 'httpstcoaajfxzref']","['register', 'today', 'trauma', 'interpersonal', 'violence', 'adult', 'hour', 'course', 'explore', 'psychological', 'httpstcoaajfxzref']"
47,#socialwork - Look for archived webinar and podcasts,socialwork  Look for archived webinar and podcasts,"['socialwork', 'look', 'for', 'archived', 'webinar', 'and', 'podcasts']","['socialwork', 'look', 'archived', 'webinar', 'podcasts']","['socialwork', 'look', 'archiv', 'webinar', 'podcast']","['socialwork', 'look', 'archived', 'webinar', 'podcasts']"
48,RT @Mick_Finnegan: They told me I couldn't do it. That my difficult background would stop me from becoming a Social Worker. How wrong they�,RT MickFinnegan They told me I couldnt do it That my difficult background would stop me from becoming a Social Worker How wrong they�,"['rt', 'mickfinnegan', 'they', 'told', 'me', 'i', 'couldnt', 'do', 'it', 'that', 'my', 'difficult', 'background', 'would', 'stop', 'me', 'from', 'becoming', 'a', 'social', 'worker', 'how', 'wrong', 'they', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becoming', 'social', 'worker', 'wrong', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becom', 'social', 'worker', 'wrong', '']","['rt', 'mickfinnegan', 'told', 'couldnt', 'difficult', 'background', 'would', 'stop', 'becoming', 'social', 'worker', 'wrong', '']"
49,"RT @CommunityCare: How can we manage post-adoption contact in a social media age?

Adoptive father @AlCoatesMBE talks about his experiences�","RT CommunityCare How can we manage postadoption contact in a social media age

Adoptive father AlCoatesMBE talks about his experiences�","['rt', 'communitycare', 'how', 'can', 'we', 'manage', 'postadoption', 'contact', 'in', 'a', 'social', 'media', 'age', 'adoptive', 'father', 'alcoatesmbe', 'talks', 'about', 'his', 'experiences', '']","['rt', 'communitycare', 'manage', 'postadoption', 'contact', 'social', 'media', 'age', 'adoptive', 'father', 'alcoatesmbe', 'talks', 'experiences', '']","['rt', 'communitycar', 'manag', 'postadopt', 'contact', 'social', 'media', 'age', 'adopt', 'father', 'alcoatesmb', 'talk', 'experi', '']","['rt', 'communitycare', 'manage', 'postadoption', 'contact', 'social', 'medium', 'age', 'adoptive', 'father', 'alcoatesmbe', 'talk', 'experience', '']"
50,RT @signpostnorfolk: They are exporting themselves. #socialwork #tristandacunha https://t.co/Kqmiuqb3M4 @ESoifertis @ShameonyouCaf @ChildRe�,RT signpostnorfolk They are exporting themselves socialwork tristandacunha httpstcoKqmiuqbM ESoifertis ShameonyouCaf ChildRe�,"['rt', 'signpostnorfolk', 'they', 'are', 'exporting', 'themselves', 'socialwork', 'tristandacunha', 'httpstcokqmiuqbm', 'esoifertis', 'shameonyoucaf', 'childre', '']","['rt', 'signpostnorfolk', 'exporting', 'socialwork', 'tristandacunha', 'httpstcokqmiuqbm', 'esoifertis', 'shameonyoucaf', 'childre', '']","['rt', 'signpostnorfolk', 'export', 'socialwork', 'tristandacunha', 'httpstcokqmiuqbm', 'esoiferti', 'shameonyoucaf', 'childr', '']","['rt', 'signpostnorfolk', 'exporting', 'socialwork', 'tristandacunha', 'httpstcokqmiuqbm', 'esoifertis', 'shameonyoucaf', 'childre', '']"
51,"How can we manage post-adoption contact in a social media age?

Adoptive father @AlCoatesMBE talks about his experi� https://t.co/m1jqa6mhjT","How can we manage postadoption contact in a social media age

Adoptive father AlCoatesMBE talks about his experi� httpstcomjqamhjT","['how', 'can', 'we', 'manage', 'postadoption', 'contact', 'in', 'a', 'social', 'media', 'age', 'adoptive', 'father', 'alcoatesmbe', 'talks', 'about', 'his', 'experi', 'httpstcomjqamhjt']","['manage', 'postadoption', 'contact', 'social', 'media', 'age', 'adoptive', 'father', 'alcoatesmbe', 'talks', 'experi', 'httpstcomjqamhjt']","['manag', 'postadopt', 'contact', 'social', 'media', 'age', 'adopt', 'father', 'alcoatesmb', 'talk', 'experi', 'httpstcomjqamhjt']","['manage', 'postadoption', 'contact', 'social', 'medium', 'age', 'adoptive', 'father', 'alcoatesmbe', 'talk', 'experi', 'httpstcomjqamhjt']"
52,"RT @ArtSciBGSU: See how experiential learning has changed the lives of Quinn Eberhard, a @BGSUChem alumna, and Javana Joyce, a #socialwork�",RT ArtSciBGSU See how experiential learning has changed the lives of Quinn Eberhard a BGSUChem alumna and Javana Joyce a socialwork�,"['rt', 'artscibgsu', 'see', 'how', 'experiential', 'learning', 'has', 'changed', 'the', 'lives', 'of', 'quinn', 'eberhard', 'a', 'bgsuchem', 'alumna', 'and', 'javana', 'joyce', 'a', 'socialwork', '']","['rt', 'artscibgsu', 'see', 'experiential', 'learning', 'changed', 'lives', 'quinn', 'eberhard', 'bgsuchem', 'alumna', 'javana', 'joyce', 'socialwork', '']","['rt', 'artscibgsu', 'see', 'experienti', 'learn', 'chang', 'live', 'quinn', 'eberhard', 'bgsuchem', 'alumna', 'javana', 'joyc', 'socialwork', '']","['rt', 'artscibgsu', 'see', 'experiential', 'learning', 'changed', 'life', 'quinn', 'eberhard', 'bgsuchem', 'alumna', 'javana', 'joyce', 'socialwork', '']"
