ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation
"131041","Compliance officers",2016,"2016","true","true",78903.9876181891,3252.0238928018744,2495,"compliance-officers"
"131051","Cost estimators",2016,"2016","true","true",68444.48121139966,3332.226831789258,1378,"cost-estimators"
"131070","Human resources workers",2016,"2016","true","true",65481.1435436272,1511.2114289050066,7585,"human-resources-workers"
"131081","Logisticians",2016,"2016","true","true",58766.10474364236,2629.851584605619,1330,"logisticians"
"131111","Management analysts",2016,"2016","true","true",97506.76988403885,2573.837595676662,7408,"management-analysts"
"131121","Meeting, convention, & event planners",2016,"2016","true","true",44380.64716386632,2574.9316355788833,1264,"meeting-convention-event-planners"
"131131","Fundraisers",2016,"2016","true","true",60687.07685987845,4589.020536033077,1009,"fundraisers"
"131141","Compensation, benefits, & job analysis specialists",2016,"2016","true","true",62412.540968591384,5674.285259402681,509,"compensation-benefits-job-analysis-specialists"
"131151","Training & development specialists",2016,"2016","true","true",59234.74579397875,2781.065951836114,1342,"training-development-specialists"
"131161","Market research analysts & marketing specialists",2016,"2016","true","true",82577.87318328064,3623.774784787044,2758,"market-research-analysts-marketing-specialists"
"131199","Business operations specialists, all other",2016,"2016","true","true",69875.53214912824,2878.591556458022,2718,"business-operations-specialists-all-other"
"132011","Accountants & auditors",2016,"2016","true","true",73110.7242644717,1216.1657197442808,19065,"accountants-auditors"
"132021","Appraisers & assessors of real estate",2016,"2016","true","true",64684.9038469417,4781.960204731523,784,"appraisers-assessors-of-real-estate"
"132031","Budget analysts",2016,"2016","true","true",76221.81894469167,3882.4863494675787,505,"budget-analysts"
"132041","Credit analysts",2016,"2016","true","true",66399.2243347339,9069.906016594361,262,"credit-analysts"
"132051","Financial analysts",2016,"2016","true","true",113085.07442364599,6233.118929000637,2002,"financial-analysts"
"132052","Personal financial advisors",2016,"2016","true","true",133514.54039963,5681.678423329481,3370,"personal-financial-advisors"
"132053","Insurance underwriters",2016,"2016","true","true",73502.43985787343,4879.545449186891,1067,"insurance-underwriters"
"132061","Financial examiners",2016,"2016","true","true",91225.09874338625,14125.221154185212,145,"financial-examiners"
"132070","Credit counselors & loan officers",2016,"2016","true","true",75505.68223009324,3239.1243645918917,3020,"credit-counselors-loan-officers"
"132081","Tax examiners & collectors, & revenue agents",2016,"2016","true","true",58869.77126592792,3759.371224950217,506,"tax-examiners-collectors-revenue-agents"
"132082","Tax preparers",2016,"2016","true","true",54089.16270775931,6458.247142968052,915,"tax-preparers"
"132099","Other financial specialists (Legacy)",2016,"2016","true","true",92871.93397838353,11707.083049987608,485,"other-financial-specialists-legacy"
"151111","Computer & information research scientists",2016,"2016","true","true",107932.94367642295,18232.05937193531,206,"computer-information-research-scientists"
"151121","Computer systems analysts (Legacy)",2016,"2016","true","true",82103.17051879245,1945.2608078344872,4957,"computer-systems-analysts-legacy"
"151122","Information security analysts (Legacy)",2016,"2016","true","true",95713.47402888036,5068.855604709622,791,"information-security-analysts-legacy"
"151131","Computer programmers (Legacy)",2016,"2016","true","true",85018.47397587795,2083.4012566254846,4194,"computer-programmers-legacy"
"151134","Web developers (Legacy)",2016,"2016","true","true",59416.33720646157,2869.447755913019,1629,"web-developers-legacy"
"15113X","Software developers, applications & systems software",2016,"2016","true","true",105609.20622948813,1460.6079947827548,12185,"software-developers-applications-systems-software"
"151141","Database administrators",2016,"2016","true","true",79397.97625832635,3662.4819823049666,1137,"database-administrators"
"151142","Network & computer systems administrators",2016,"2016","true","true",73987.82755359248,1868.6048862853297,2135,"network-computer-systems-administrators"
"151143","Computer network architects (Legacy)",2016,"2016","true","true",101788.58153261406,4281.323190925059,984,"computer-network-architects-legacy"
"151150","Computer support specialists (Legacy)",2016,"2016","true","true",60451.24513484697,1325.6985665693346,6304,"computer-support-specialists-legacy"
"151199","Other Computer Occupations",2016,"2016","true","true",72051.96142649758,1609.7908815774558,6132,"other-computer-occupations"
"152011","Actuaries",2016,"2016","true","true",150189.00150972544,20114.630604800877,286,"actuaries"
"152031","Operations research analysts",2016,"2016","true","true",81043.41998806727,2822.9640413859447,1361,"operations-research-analysts"
"1520XX","Miscellaneous mathematical science occupations, including mathematicians & statisticians",2016,"2016","true","true",85612.11675483358,6881.361834666143,638,"miscellaneous-mathematical-science-occupations-including-mathematicians-statisticians"
"171010","Architects, except naval",2016,"2016","true","true",82792.76482007575,3642.3202546897537,1737,"architects-except-naval"
"171020","Surveyors, cartographers, & photogrammetrists",2016,"2016","true","true",62646.20625550661,4963.11556728995,338,"surveyors-cartographers-photogrammetrists"
"172011","Aerospace engineers",2016,"2016","true","true",106889.47675342274,3813.4919488891423,1282,"aerospace-engineers"
"172041","Chemical engineers",2016,"2016","true","true",105523.62875297156,6549.457757899323,643,"chemical-engineers"
"172051","Civil engineers",2016,"2016","true","true",90160.74509579541,2382.914284431008,3475,"civil-engineers"
"172061","Computer hardware engineers",2016,"2016","true","true",98943.99955991565,7137.341853966065,482,"computer-hardware-engineers"
"172070","Electrical & electronics engineers",2016,"2016","true","true",97092.55385662055,2974.533505638397,2070,"electrical-electronics-engineers"
"172081","Environmental engineers",2016,"2016","true","true",83249.45630574865,6181.40950543525,320,"environmental-engineers"
"1720XX","Biomedical & agricultural engineers",2016,"2016","true","true",84404.72675367047,7476.113100016964,167,"biomedical-agricultural-engineers"
"172110","Industrial engineers, including health & safety",2016,"2016","true","true",82576.44223940853,2734.4491706868794,2044,"industrial-engineers-including-health-safety"
"172121","Marine engineers & naval architects",2016,"2016","true","true",90805.57213307817,8440.009550643374,144,"marine-engineers-naval-architects"
"172131","Materials engineers",2016,"2016","true","true",82428.07607413648,4678.8465002468365,360,"materials-engineers"
"172141","Mechanical engineers",2016,"2016","true","true",85633.841118962,2192.7459791001133,2673,"mechanical-engineers"
"1721XX","Petroleum, mining & geological engineers, including mining safety engineers",2016,"2016","true","true",153268.03436022124,14379.47823885305,336,"petroleum-mining-geological-engineers-including-mining-safety-engineers"
"1721YY","Miscellaneous engineers, including nuclear engineers",2016,"2016","true","true",98267.60068850093,2140.4091452309335,5409,"miscellaneous-engineers-including-nuclear-engineers"
"173010","Drafters",2016,"2016","true","true",53043.97552104829,2282.4620789958926,1600,"drafters"
"173020","Engineering technicians, except drafters",2016,"2016","true","true",54987.08931599178,1350.306870313499,3723,"engineering-technicians-except-drafters"
"173031","Surveying & mapping technicians",2016,"2016","true","true",48741.61307841331,3084.562801493088,611,"surveying-mapping-technicians"
"191010","Agricultural & food scientists",2016,"2016","true","true",68071.20197909186,6868.3632928573115,246,"agricultural-food-scientists"
"191020","Biological scientists",2016,"2016","true","true",62161.01745766516,3345.4931539913264,809,"biological-scientists"
"191030","Conservation scientists & foresters",2016,"2016","true","true",57529.34824520355,4638.15614640881,260,"conservation-scientists-foresters"
"1910XX","Medical scientists, & life scientists, all other",2016,"2016","true","true",89710.42636190422,4807.634818750611,1394,"medical-scientists-life-scientists-all-other"
"192010","Astronomers & physicists",2016,"2016","true","true",99444.71630080226,16448.31665923839,125,"astronomers-physicists"
"192021","Atmospheric & space scientists",2016,"2016","true","true",82845.01305396191,15489.066053573986,126,"atmospheric-space-scientists"
"192030","Chemists & materials scientists",2016,"2016","true","true",78992.69798681632,4775.7102661639965,826,"chemists-materials-scientists"
"192040","Environmental scientists & geoscientists",2016,"2016","true","true",87246.84452591691,6664.4796040540305,794,"environmental-scientists-geoscientists"
"192099","Other Physical Scientists",2016,"2016","true","true",81162.61942568202,3507.6946242184595,2405,"other-physical-scientists"
"193011","Economists",2016,"2016","true","true",127219.32939473375,15807.252422141552,270,"economists"
"193030","Psychologists",2016,"2016","true","true",69772.24243711185,3516.1388997957406,1701,"psychologists"
"193051","Urban & regional planners",2016,"2016","true","true",74920.84478971772,6782.979970697648,249,"urban-regional-planners"
"1930XX","Miscellaneous social scientists, including survey researchers & sociologists",2016,"2016","true","true",59849.639763460604,7256.667265784254,372,"miscellaneous-social-scientists-including-survey-researchers-sociologists"
"194011","Agricultural & food science technicians",2016,"2016","true","true",41850.641520002355,3186.183124555514,385,"agricultural-food-science-technicians"
"194021","Biological technicians",2016,"2016","true","true",47548.764836200804,6721.0122393403235,218,"biological-technicians"
"194031","Chemical technicians",2016,"2016","true","true",54190.573258724784,3526.6583571115734,641,"chemical-technicians"
"1940XX","Geological & petroleum technicians, & nuclear technicians",2016,"2016","true","true",79763.20506831718,7690.609091706636,183,"geological-petroleum-technicians-nuclear-technicians"
"1940YY","Miscellaneous life, physical, & social science technicians, including social science research assistants",2016,"2016","true","true",38157.86175447135,2048.8630815220413,2000,"miscellaneous-life-physical-social-science-technicians-including-social-science-research-assistants"
"211010","Counselors",2016,"2016","true","true",41699.54303047992,754.4183551791609,7376,"counselors"
"211020","Social workers",2016,"2016","true","true",44794.10172322005,659.5458785168089,8166,"social-workers"
"211092","Probation officers & correctional treatment specialists",2016,"2016","true","true",50906.359652336076,1885.9039346238947,855,"probation-officers-correctional-treatment-specialists"
"211093","Social & human service assistants",2016,"2016","true","true",35816.49865005192,1582.9354071493485,1894,"social-human-service-assistants"
"21109X","Miscellaneous community & social service specialists, including health educators & community health workers",2016,"2016","true","true",44048.43383310551,2880.9012325877047,901,"miscellaneous-community-social-service-specialists-including-health-educators-community-health-workers"
