age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
24, Private,191954,College,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,poor
77,Self-employed,138714,College,10, Married, Sales, Husband, White, Male,0,0,40, United-States,poor
22, Private,399087,School,3, Married, Machine-op-inspct, Other-relative, White, Female,0,0,40, Mexico,poor
29, Private,423158,College,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,poor
62, Private,159841,College,9, Widowed, Other-service, Not-in-family, White, Female,0,0,24, United-States,poor
39,Self-employed,174308,College,9, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,poor
43, Private,50356,College,10, Married, Craft-repair, Husband, White, Male,0,1485,50, United-States,poor
35, Private,186110,College,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,poor
29, Private,200381,School,7, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,poor
76,Self-employed,174309,University,14, Married, Craft-repair, Husband, White, Male,0,0,10, United-States,poor
63,Self-employed,78383,College,9, Married, Farming-fishing, Husband, White, Male,0,0,45, United-States,poor
43, Private,187728,College,10, Married, Prof-specialty, Wife, White, Female,0,1887,50, United-States,rich
58,Self-employed,321171,College,9, Married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,poor
66, Private,127921,College,9, Never-married, Transport-moving, Not-in-family, White, Male,2050,0,55, United-States,poor
41, Private,206565,College,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States,poor
26, Private,224563,University,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,poor
47, Private,178686,College,11, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,poor
55,Government,98545,School,6, Married, Adm-clerical, Husband, White, Male,0,0,40, United-States,poor
53, Private,242606,College,9, Married, Transport-moving, Husband, White, Male,0,0,40, United-States,poor
17, Private,270942,School,3, Never-married, Other-service, Other-relative, White, Male,0,0,48, Mexico,poor
30, Private,94235,College,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States,poor
49, Private,71195,University,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,poor
19, Private,104112,College,9, Never-married, Sales, Unmarried, Black, Male,0,0,30, Haiti,poor
45, Private,261192,College,9, Married, Other-service, Husband, Black, Male,0,0,40, United-States,poor
26, Private,94936,College,12, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,poor
38, Private,296478,College,11, Married, Craft-repair, Husband, White, Male,7298,0,40, United-States,rich
36,Government,119272,College,9, Married, Protective-serv, Husband, White, Male,7298,0,40, United-States,rich
33, Private,85043,College,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States,poor
22,Government,293364,College,10, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, United-States,poor
43,Self-employed,241895,University,13, Never-married, Sales, Not-in-family, White, Male,0,0,42, United-States,poor
56, Private,101128,College,12, Married, Other-service, Not-in-family, White, Male,0,0,25, Iran,poor
31, Private,156464,University,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States,poor
33, Private,117963,University,13, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,rich
26, Private,192262,College,9, Married, Other-service, Husband, White, Male,0,0,40, United-States,poor
33, Private,111363,University,13, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,rich
46,Government,329752,School,7, Married, Transport-moving, Husband, White, Male,0,0,30, United-States,poor
38,Government,95432,College,9, Married, Adm-clerical, Husband, White, Male,0,0,40, United-States,rich
65, Private,161400,School,7, Widowed, Other-service, Unmarried, Other, Male,0,0,40, United-States,poor
40, Private,96129,College,11, Married, Tech-support, Husband, White, Male,0,0,40, United-States,rich
42, Private,111949,College,9, Married, Adm-clerical, Wife, White, Female,0,0,35, United-States,poor
26,Self-employed,117125,School,5, Married, Craft-repair, Husband, White, Male,0,0,40, Portugal,poor
36, Private,348022,School,6, Married, Other-service, Wife, White, Female,0,0,24, United-States,poor
62, Private,270092,University,14, Married, Prof-specialty, Husband, White, Male,0,0,40, United-States,rich
43, Private,180609,University,13, Married, Transport-moving, Husband, White, Male,0,0,45, United-States,poor
43, Private,174575,University,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,1564,45, United-States,rich
22, Private,410439,College,9, Married, Sales, Not-in-family, White, Male,0,0,55, United-States,poor
28, Private,92262,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
56,Self-employed,183081,College,10, Married, Sales, Husband, White, Male,0,0,45, United-States,poor
22, Private,362589,College,12, Never-married, Sales, Not-in-family, White, Female,0,0,15, United-States,poor
57, Private,212448,University,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,rich
39, Private,481060,College,9, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,poor
26,Government,185885,College,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,15, United-States,poor
17, Private,89821,School,7, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States,poor
40,Government,184018,College,11, Married, Machine-op-inspct, Husband, White, Male,0,0,38, United-States,rich
45, Private,256649,College,9, Married, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,poor
44, Private,160323,College,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,poor
20,Government,350845,College,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States,poor
33, Private,267404,College,9, Married, Craft-repair, Wife, White, Female,0,0,40, United-States,poor
23, Private,35633,College,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,poor
46,Self-employed,80914,University,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States,poor
38, Private,172927,College,9, Married, Sales, Husband, White, Male,0,0,50, United-States,poor
54, Private,174319,College,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,poor
46, Private,214955,School,3, Divorced, Craft-repair, Not-in-family, White, Female,0,2339,45, United-States,poor
25, Private,344991,College,10, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
46, Private,108699,College,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,poor
36,Government,117312,College,10, Married, Transport-moving, Wife, White, Female,0,0,40, United-States,poor
23, Private,396099,College,9, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States,poor
29, Private,134152,College,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,poor
44, Private,162028,College,10, Married, Adm-clerical, Wife, White, Female,0,2415,6, United-States,rich
19, Private,25429,College,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States,poor
19, Private,232392,College,9, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States,poor
35, Private,220098,College,9, Married, Other-service, Wife, White, Female,0,0,40, United-States,rich
27, Private,301302,University,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,poor
46,Self-employed,277946,College,12, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,poor
34, Private,196164,College,9, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States,poor
44, Private,115562,College,10, Married, Tech-support, Husband, White, Male,0,0,40, United-States,poor
45, Private,96975,College,10, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States,poor
25, Private,86872,University,13, Married, Exec-managerial, Husband, White, Male,0,0,55, United-States,rich
52,Self-employed,132178,University,13, Married, Exec-managerial, Husband, White, Male,0,0,50, United-States,rich
20, Private,416103,College,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,poor
28, Private,108574,College,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,poor
50,Government,288353,University,13, Married, Protective-serv, Husband, White, Male,0,0,40, United-States,rich
34, Private,227689,College,11, Divorced, Tech-support, Not-in-family, White, Female,0,0,64, United-States,poor
28, Private,166481,School,4, Married, Handlers-cleaners, Husband, Other, Male,0,2179,40, Puerto-Rico,poor
41, Private,445382,University,14, Married, Exec-managerial, Husband, White, Male,0,1977,65, United-States,rich
28, Private,110145,College,9, Married, Adm-clerical, Husband, White, Male,0,0,40, United-States,poor
46,Self-employed,317253,College,9, Married, Craft-repair, Husband, White, Male,0,0,25, United-States,poor
32, Private,364657,College,10, Married, Exec-managerial, Husband, White, Male,0,0,50, United-States,poor
41,Government,42346,College,10, Divorced, Other-service, Not-in-family, Black, Female,0,0,24, United-States,poor
24, Private,241951,College,9, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States,poor
33, Private,118500,College,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,poor
46, Private,188386,University,16, Married, Exec-managerial, Husband, White, Male,15024,0,60, United-States,rich
31,Government,1033222,College,10, Married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,poor
35, Private,92440,School,8, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,rich
52, Private,190762,School,2, Married, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico,poor
30, Private,426017,School,7, Never-married, Other-service, Own-child, White, Female,0,0,19, United-States,poor
34,Government,243867,School,7, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,poor
34,Government,240283,College,9, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States,poor
20, Private,61777,College,10, Married, Sales, Husband, White, Male,0,0,30, United-States,poor
17, Private,175024,School,7, Never-married, Handlers-cleaners, Own-child, White, Male,2176,0,18, United-States,poor
32,Government,92003,University,13, Married, Exec-managerial, Wife, White, Female,0,0,40, United-States,rich
29, Private,188401,College,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,poor
33, Private,228528,School,6, Never-married, Craft-repair, Unmarried, White, Female,0,0,35, United-States,poor
25, Private,133373,College,9, Married, Transport-moving, Husband, White, Male,0,0,60, United-States,poor
36,Government,255191,University,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,1408,40, United-States,poor
23, Private,204653,College,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,72, Dominican-Republic,poor
63,Self-employed,222289,College,9, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,rich
47,Government,287480,University,14, Married, Prof-specialty, Husband, White, Male,0,0,40, United-States,poor
40,Self-employed,204116,University,13, Married, Prof-specialty, Not-in-family, White, Female,2174,0,40, United-States,poor
30, Private,29662,College,12, Married, Other-service, Wife, White, Female,0,0,25, United-States,rich
27, Private,116358,College,10, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,1980,40, Philippines,poor
33, Private,208405,University,14, Married, Prof-specialty, Husband, White, Male,0,0,50, United-States,rich
34,Government,284843,College,9, Never-married, Farming-fishing, Not-in-family, Black, Male,594,0,60, United-States,poor
34,Government,117018,College,10, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States,poor
23, Private,81281,College,10, Married, Adm-clerical, Husband, White, Male,0,0,40, United-States,poor
42,Government,340148,College,10, Married, Adm-clerical, Wife, White, Female,0,0,40, United-States,poor
29, Private,363425,University,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,poor
45, Private,45857,College,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,28, United-States,poor
24,Government,191073,College,9, Never-married, Armed-Forces, Own-child, White, Male,0,0,40, United-States,poor
44, Private,116632,College,10, Married, Prof-specialty, Husband, White, Male,0,0,40, United-States,rich
